src,tgt
Gopi Talav or Gopi Lake is a lake in the Gopipura locality in the city of Surat in the Gujarat state of India.,গোপী তালাব বা গোপী লে'ক ভাৰতৰ গুজৰাট ৰাজ্যৰ চুৰাট চহৰৰ গোপীপুৰা স্থানীয় অঞ্চলত থকা এটা হ্ৰদ।
"Desai, opposition leaders, and dissenting members of her own party were arrested that day.","সেইদিনা দেশাই, বিৰোধী নেতাসকল আৰু তেওঁৰ নিজৰ দলৰেই বিৰোধী সদস্যসকলক গ্ৰেপ্তাৰ কৰা হৈছিল।"
He consolidated the Chalukya control over the western coast by subjugating the Mauryas of Konkana.,তেওঁ কোঙ্কণৰ মৌৰ্যসকলক বশ কৰি পশ্চিম উপকূলৰ ওপৰত চালুক্যসকলৰ নিয়ন্ত্ৰণ সুদৃঢ় কৰিছিল।
A goal within 3 minutes of the start was more than what the most optimistic of the UP supporters could expect.,আৰম্ভণিৰ ৩ মিনিটৰ ভিতৰতে হোৱা এটা গ'ল উত্তৰ প্ৰদেশৰ সমৰ্থকসকলৰ মাজৰ আটাইতকৈ আশাবাদীজনে আশা কৰাতকৈও বেছি আছিল।
"People have normal eyes, but for periods of time are effectively blind due to their inability to open their eyelids.","মানুহৰ স্বাভাৱিকভাৱে কাৰ্যক্ষম চকু থাকে, কিন্তু চকুৰ পতা মেলিব নোৱাৰাৰ বাবে তেওঁলোক নিৰ্দিষ্ট সময়ৰ বাবে কাৰ্যকৰীভাৱে অন্ধ হৈ পৰে।"
"Post Samprati, the Mauryas slowly lost many territories.",সম্প্ৰতিৰ পাছত মৌৰ্যসকলে লাহে লাহে বহু ভূখণ্ড হেৰুৱাই পেলাইছিল।
"It is believed that the fire was started by an electrical fault, the Xinhua news agency reports.","ছিনহুয়া সংবাদ সংস্থাই প্ৰকাশ কৰা অনুসৰি, বৈদ্যুতিক বিজুতিৰ ফলত জুই জ্বলি উঠা বুলি অনুমান কৰা হৈছে।"
"Luong's wife, Ngoc Phan, is at the family home which they shared with her mother.","লুৱঙৰ পত্নী ঙক ফান বৰ্তমান তেওঁলোকৰ পৰিয়ালৰ ঘৰত আছে, য’ত তেওঁলোকে মাকৰ সৈতে বাস কৰিছিল।"
The Chera fought the Cholas at Por (and both combatants died in the battle).,চেৰসকলে পোৰত চোলসকলৰ লগত যুঁজিছিল (আৰু উভয় যুঁজাৰুৰ যুদ্ধত মৃত্যু হৈছিল)।
"For example, nine million counterfeit cigarettes were found in Suffolk in August, and eight million were found in Belfast in May.","উদাহৰণ স্বৰূপে, আগষ্ট মাহত ছাফ'কত ন নিযুত আৰু মে' মাহত বেলফাষ্টত আঠ নিযুত নকল চিগাৰেট পোৱা গৈছিল।"
"But due to his measures in the financial and commercial fields, it was a period of general stability; the administration was centralized and court affairs were systematized.",কিন্তু বিত্তীয় আৰু বাণিজ্যিক ক্ষেত্ৰত তেওঁ লোৱা পদক্ষেপসমূহৰ বাবে এইটো সাধাৰণভাৱে স্থিৰ সময় আছিল; প্ৰশাসন কেন্দ্ৰীভূত হৈছিল আৰু আদালতৰ বিষয়বোৰ প্ৰণালীবদ্ধ আছিল।
"Bhadrakali Lake is a lake in Warangal, Telangana built by Ganapati Deva of Kakatiya dynasty.",ভদ্ৰকালী হ্ৰদ হৈছে তেলেঙ্গানাৰ ৱাৰাঙ্গলত থকা কাকতীয় ৰাজবংশৰ গণপতি দেৱে নিৰ্মাণ কৰা এটা হ্ৰদ।
"The throne is decorated with small columns, suggesting that the coin representation of Maitreya was directly copied from pre-existing statuary with such well-known features.","সিংহাসনখন সৰু সৰু স্তম্ভৰে সজাই তোলা হৈছে, যাৰ পৰা অনুমান কৰিব পাৰি যে মৈত্ৰেয়ৰ মুদ্ৰাৰ প্ৰতিনিধিত্ব এনে সুপৰিচিত বৈশিষ্ট্য থকা পূৰ্বৰে পৰা থকা মূৰ্তিৰ পৰা প্ৰত্যক্ষভাৱে নকল কৰা হৈছিল।"
Pakhal Lake is an artificial lake situated in the Pakhal sanctuary close to Warangal City in Telangana.,পাখাল হ্ৰদ হৈছে তেলেঙ্গানাৰ ৱাৰাঙ্গল চহৰৰ ওচৰতে থকা পাখাল অভয়াৰণ্যত অৱস্থিত এক কৃত্রিম হ্রদ।
"The governor-general of Fort William resided in Belvedere House, Calcutta, until the early nineteenth century, when Government House was constructed.",ফ’ৰ্ট উইলিয়ামৰ গৱৰ্ণৰ জেনেৰেলে ঊনবিংশ শতিকাৰ আৰম্ভণিলৈকে কলিকতাৰ বেলভেডেৰ হাউচত বাস কৰিছিল যেতিয়া চৰকাৰী গৃহ নিৰ্মাণ কৰা হৈছিল।
"Secondly, unless it has been built with buoyant foam or air tanks, if a monohull fills with water, it will sink.","দ্বিতীয়তে, যদিহে ইয়াক বায়েণ্ট ফেন বা এয়াৰ টেংকেৰে নিৰ্মাণ কৰা হোৱা নাই, তেন্তে এটা মন'হাল পানীৰে ভৰ্তি হ'লে ই ডুব যাব।"
"The lack of ballast makes it much easier to get a lightweight multihull on a plane, reducing its wetted surface area and thus its drag.","বেলেষ্টৰ অভাৱে এটা সমতলত লঘু মাল্টিহাল পোৱাটো বহুত সহজ কৰি তোলে, যাৰ ফলত ইয়াৰ তিতি যোৱা পৃষ্ঠভাগৰ ক্ষেত্ৰফল হ্ৰাস পায় আৰু তাৰ ফলত ইয়াৰ ড্ৰেগ হ্ৰাস পায়।"
"African-Americans report experiencing short durations of sleep five times more often than whites, possibly as a result of social and environmental factors.","আফ্ৰিকান-আমেৰিকানসকলে শ্বেতাংগসকলতকৈ পাঁচগুণ সময় কমকৈ টোপনি অহাৰ কথা কয়, সম্ভৱতঃ সামাজিক আৰু পৰিৱেশগত কাৰকৰ ফলত।"
"Louis Mountbatten, 1st Earl Mountbatten of Burma, remained governor-general of India for some time after independence, but the two nations were otherwise headed by native governor-generals.",বাৰ্মাৰ প্ৰথম আৰ্ল মাউণ্টবেটেন লুই মাউণ্টবেটেন স্বাধীনতাৰ পাছত কিছুদিন ভাৰতৰ গৱৰ্ণৰ জেনেৰেল হৈ থাকিল কিন্তু দুয়োখন দেশৰ নেতৃত্বত অন্যথায় স্থানীয় গৱৰ্ণৰ জেনেৰেল আছিল।
The surgeon will explain how long the recovery process should take.,আৰোগ্যৰ প্ৰক্ৰিয়াটোৰ বাবে কিমান সময় লাগিব লাগে সেই বিষয়ে শল্যচিকিৎসক গৰাকীয়ে বুজাই দিব।
"Otitis media is an infection in the middle ear, which can spread to the facial nerve and inflame it, causing compression of the nerve in its canal.","অটাইটিছ মিডিয়া হৈছে কাণৰ মধ্যাংশৰ এক সংক্ৰমণ, যি মুখৰ স্নায়ুলৈ বিয়পিব পাৰে আৰু ইয়াক ফুলাই তুলিব পাৰে, যাৰ ফলত ইয়াৰ নলীত স্নায়ু সংকোচন হ'ব পাৰে।"
